AC_NO,AC_NAME,NAME,PARTY,VOTES
65,Morbi,ARVINDBHAI LALJIBHAI KAVAR,IND,420
65,Morbi,None of the Above,NOTA,3069
66,Tankara,KAGATHARA LALITBHAI,INC,94090
66,Tankara,RAGHAVAJIBHAI JIVARAJBHAI GADARA,BJP,64320
66,Tankara,SHEKHVA VELJIBHAI NATHUBHAI,BSP,1971
66,Tankara,SADATIYA AMRUTLAL DEVSHIBHAI,IND,1093
66,Tankara,SATUBHA AMARSANG JADEJA,IND,662
66,Tankara,KHODABHAI JAGABHAI PANCHIYA,IND,546
66,Tankara,AATRESHA RAMESHBHAI SHIVABHAI,IND,408
66,Tankara,PARAMAR NIRMLABEN KAMLESHBHAI,RPI,386
66,Tankara,BAVARVA NARENDRA CHUNILAL,AIHCP,276
66,Tankara,AMRUTIYA HARSUKHBHAI RATNABHAI,IND,276
66,Tankara,VANOL KESHARBEN VALJIBHAI,,249
66,Tankara,None of the Above,NOTA,2885
67,Wankaner,PIRZADA MAHAMADJAVID ABDULMUTALIB,INC,72588
67,Wankaner,JITENDRA KANTILAL SOMANI (JITU SOMANI),BJP,71227
67,Wankaner,GORDHANBHAI POLABHAI SARAVAIYA,IND,25547
67,Wankaner,BLOCH MUSTAKBHAI GULMAHMADBHAI,BSP,3271
67,Wankaner,SHERASIYA USMANGANI HUSHEN,AAP,2808
67,Wankaner,ZAPADIYA JAGABHAI VISABHAI,NCP,1026
67,Wankaner,SHERASIYA HUSHENBHAI JALALBHAI,AIHCP,753
67,Wankaner,MAHEBUB JAMALBHAI PIPARVADIYA,IND,734
67,Wankaner,VALJIBHAI RAGHAVBHAI CHAUHAN,IND,697
67,Wankaner,JITENDRABHAI PARSOTAMBHAI MANDANI,IND,469
67,Wankaner,BALAVANT GOVINDBHAI SINDHAV,IND,417
67,Wankaner,NARANBHAI MANJIBHAI AJADIYA,IND,285
67,Wankaner,MAMADBHAI MIRAJI MATHAKIYA,,234
67,Wankaner,None of the Above,NOTA,3170
68,Rajkot East,ARVIND RAIYANI,BJP,93087
68,Rajkot East,MITUL DONGA,INC,70305
68,Rajkot East,GOHEL MADHUBHAI ARJANBHAI,BSP,2236
68,Rajkot East,AJIT GHUSABHAI LOKHIL,AAP,1927
68,Rajkot East,RANPARIYA JERAMBHAI HARJIBHAI,IND,827
68,Rajkot East,VAGHELA RAMDEVSINH BHURUBHA,IND,618
68,Rajkot East,KARNABHAI MALDHARI,BTP,574
68,Rajkot East,RAUMA MOHSINBHAI AADAMBHAI,IND,529
68,Rajkot East,DHOLAKIYA JITESHBHAI NANJIBHAI,VPP,431
68,Rajkot East,MUKESHBHAI KESHVJEEBHAI RAMANEE,IND,304
68,Rajkot East,PARMAR REKHABEN BHARATBHAI,IND,231
68,Rajkot East,BHAVESHBHAI RAMNIKBHAI BHALARA,IND,213
68,Rajkot East,None of the Above,NOTA,3587
69,Rajkot West,VIJAY RUPANI,BJP,131586
69,Rajkot West,INDRANIL RAJGURU,INC,77831
69,Rajkot West,PARMAR VIJAYBHAI SOMABHAI,BSP,1198
69,Rajkot West,KETAN MANSUKHBHAI CHANDARANA,SHI,578
69,Rajkot West,RAJENDRAKUMAR SHAMJIBHAI CHAUHAN,IND,509
69,Rajkot West,HARIBHAI PARMAR,IND,437
69,Rajkot West,MASHRU VALLABHBHAI VIJAYKUMAR,IND,288
69,Rajkot West,MAHESHBHAI KESHUBHAI BHUT,GHCP,242
69,Rajkot West,BINA DIPAKBHAI LADANI,IND,210
69,Rajkot West,JADEJA SIDDHRAJSINH SANJAYSINH,IND,189
69,Rajkot West,NARAN M. VAKATAR,IND,119
69,Rajkot West,DHANRAJSINH H CHAUHAN,IND,116
69,Rajkot West,CHIMANLAL KURJIBHAI BHUVA,IND,96
69,Rajkot West,VIRANI BHARATBHAI NAGAJIBHAI,,89
69,Rajkot West,UPADDHYAY DHARMESH HASMUKHRAI,IND,86
69,Rajkot West,None of the Above,NOTA,3309
70,Rajkot South,GOVINDBHAI PATEL,BJP,98951
70,Rajkot South,DR. DINESH CHOVATIYA,INC,51830
70,Rajkot South,ANJU PADALIYA,BSP,1528
70,Rajkot South,DESAI VINODBHAI NANJIBHAI,NCP,517
70,Rajkot South,VINODBHAI NANALAL MAKVANA,IND,389
70,Rajkot South,GIRISHBHAI VALLABHABHAI MARAVIYA (PATEL),AAP,284
70,Rajkot South,JASPALSINH MAHAVIRSINH TOMAR,IND,283
70,Rajkot South,NISHANTBHAI PATEL,SHI,230
70,Rajkot South,KUBAVAT ATULBHAI KANUBHAI,IND,186
70,Rajkot South,AZIZ IQBALBHAI  VIRANI,IND,163
70,Rajkot South,None of the Above,NOTA,2251
71,Rajkot Rural,LAKHABHAI SAGATHIYA,BJP,92114
71,Rajkot Rural,VASHRAMBHAI ALABHAI SAGATHIYA,INC,89935
71,Rajkot Rural,KIRANBHAI DHANJIBHAI MAKWANA,BSP,3323
71,Rajkot Rural,SAGATHIYA JAYESH DINESHBHAI,IND,922
71,Rajkot Rural,HARSHAD RAGHUBHAI MAKWANA,NCP,880
71,Rajkot Rural,SATISHBHAI MULJIBHAI SAGATHIYA,IND,820
71,Rajkot Rural,MAKWANA KAUSHIKBHAI MULAJIBHAI,IND,593
71,Rajkot Rural,DR. DEGDA JAYESHBHAI SOMABHAI,IND,369
71,Rajkot Rural,DANGAR RAMESHBHAI LALJIBHAI,IND,363
71,Rajkot Rural,PUNJABHAI ARJANBHAI SOLANKI,IND,360
71,Rajkot Rural,DENGADA PRAVINBHAI MEGHJIBHAI,IND,281
71,Rajkot Rural,DINESHBHAI BABUBHAI PARMAR,IND,253
71,Rajkot Rural,HARSHADBHAI NATHABHAI DHAMMAR,,227
71,Rajkot Rural,KISHANBHAI KHIMJIBHAI PARMAR,IND,200
71,Rajkot Rural,None of the Above,NOTA,2559
72,Jasdan,BAVALIYA KUNVARJIBHAI MOHANBHAI,INC,84321
72,Jasdan,DR.BHARAT KHODABHAI BOGHARA,BJP,75044
72,Jasdan,RAJPARA MAGANBHAI JADAVBHAI,IND,1492
72,Jasdan,RATHOD VIRDASBHAI NANJIBHAI,BSP,944
72,Jasdan,RAJPARA MANUBHAI SAVSIBHAI,AIHCP,841
72,Jasdan,PARMAR VALLABHBHAI MITHABHAI,GHCP,683
72,Jasdan,MOTIBHAI GOKALBHAI RAJPARA,IND,615
72,Jasdan,MANKOLIYA BHARATBHAI JESABHAI,IND,406
72,Jasdan,SARIYA HARJIBHAI PUNABHAI,VPP,368
72,Jasdan,SHAKORIYA HASMUKHBHAI NARANBHAI,SHI,360
72,Jasdan,DINESHBHAI KHIMJIBHAI RATHOD,IND,338
72,Jasdan,KANUBHAI ALABHAI RATHOD,IND,312
72,Jasdan,PARESHBHAI KURAJIBHAI ROJASARA,IND,274
72,Jasdan,GORADHANBHAI AMARASHIBHAI TAVIYA,IND,256
72,Jasdan,TAVIYA RANCHHODBHAI DHARAMSHIBHAI,IND,233
72,Jasdan,None of the Above,NOTA,2504
73,Gondal,JADEJA GEETABA JAYRAJSINH,BJP,70506
73,Gondal,KHATARIYA ARJUNBHAI GHANSHYAMBHAI,INC,55109
73,Gondal,JADEJA OMDEVSINH PRABHATSINH,NCP,6004
73,Gondal,KHUNT NIMISHABEN DHIRAJLAL,AAP,2179
73,Gondal,SAKHIYA RAJESHBHAI LALJIBHAI,BSP,1210
73,Gondal,LAVADIYA UGABHAI GHUSABHAI,IND,791
73,Gondal,VARDHANI MUKESHBHAI DHOLUMAL,IND,481
73,Gondal,RADADIYA CHIRAGBHAI CHANDUBHAI,IND,284
73,Gondal,CHANDUBHAI BACHUBHAI VAGHASIYA,,208
73,Gondal,KHATARIYA DHARMESHBHAI BHUPATBHAI,IND,181
73,Gondal,JAYESHKUMAR GHOGHABHAI VADODARIYA,AIHCP,172
73,Gondal,PANDYA RUSHIKESHBHAI MANSUKHBHAI,BRVP,155
73,Gondal,None of the Above,NOTA,2595
74,Jetpur,RADADIYA JAYESHBHAI VITTHALBHAI,BJP,98948
74,Jetpur,AMBALIYA RAVIBHAI JAMANADAS,INC,73367
74,Jetpur,CHAVDA DINESHKUMAR MENANDBHAI,BSP,1065
74,Jetpur,ALPESH VALLABHBHAI VADOLIYA (108),IND,705
74,Jetpur,SONDARVA ASHOK NANJI,IND,630
74,Jetpur,RADADIYA VIMAL VRAJLAL,IND,608
74,Jetpur,PATEL MAYUR CHANDULAL,NCP,600
74,Jetpur,RADADIYA MAHESH MANSUKHLAL,IND,347
74,Jetpur,SAVALIYA VIJAYBHAI JAGDISHBHAI,IND,320
74,Jetpur,None of the Above,NOTA,3136
75,Dhoraji,LALIT VASOYA,INC,85070
75,Dhoraji,PATEL HARIBHAI,BJP,59985
75,Dhoraji,CHUDASAMA HARPALSINH RANJITSINH,AIHCP,2199
75,Dhoraji,SONDARAVA ASHOK NANJI,IND,2026
75,Dhoraji,BHASKER MANHARLAL KARSANJI,BSP,1926
75,Dhoraji,PARMAR SAHID ABDULBHAI (HEDLI),IND,1224
75,Dhoraji,SONDARVA VASHRAMBHAI BACHUBHAI,IND,1183
75,Dhoraji,DER JETHABHAI FOGALBHAI,SP,894
75,Dhoraji,SAMA AMINBHAI ISHAKBHAI,IND,536
75,Dhoraji,CHAVDA PARESHKUMAR GIRDHARLAL,IND,394
75,Dhoraji,KIRTIKUMAR BAVANJIBHAI MARVANIYA,IND,349
75,Dhoraji,HARDIKKUMAR HARSHADBHAI VACHHANI,AAP,339
75,Dhoraji,MONABEN DUSHYANTKUMAR BALDANIYA,GHCP,269
75,Dhoraji,SUTARIYA MANISHABEN NILESHBHAI,,170
75,Dhoraji,VAGHAMSHI VIPULBHAI HASMUKHBHAI,,168
75,Dhoraji,VAKIL VINZUDA RANJIT NARANBHAI,,155
75,Dhoraji,DHARAR JAHIRBHAI JAVIDBHAI,,126
75,Dhoraji,None of the Above,NOTA,1204
76,Kalavad S.C.,MUSADIYA PRAVINBHAI NARASHIBHAI,INC,78085
76,Kalavad S.C.,GHAIYADA MULJIBHAI DAYABHAI,BJP,45134
76,Kalavad S.C.,SONDARVA DAMJIBHAI NAJABHAI,BSP,2185
76,Kalavad S.C.,SINGAL MAVJIBHAI MANJIBHAI,IND,1408
76,Kalavad S.C.,VAGHELA GAUTAMBHAI MANGABHAI,IND,445
76,Kalavad S.C.,MAKWANA ASHOKBHAI (KALI) PINAKINBHAI,AIHCP,408
76,Kalavad S.C.,KHARA DEVJIBHAI ALABHAI,IND,334
76,Kalavad S.C.,PADHIYAR LALJIBHAI KARABHAI,RPI,332
76,Kalavad S.C.,DIPAKBHAI NATHABHAI VAGHELA,IND,284
76,Kalavad S.C.,None of the Above,NOTA,2736
77,Jamnagar Rural,DHARAVIYA VALLABHBHAI VELJIBHAI,INC,70750
77,Jamnagar Rural,PATEL RAGHAVJIBHAI HANSARAJBHAI,BJP,64353
77,Jamnagar Rural,GORI ALI MAMADBHAI,IND,2423
77,Jamnagar Rural,GANDHA ISMAILBHAI JUMABHAI,IND,1488
77,Jamnagar Rural,KHOL RAJAKBHAI ALIBHAI,IND,817
77,Jamnagar Rural,CHINTAN JAGJIVANBHAI KALAVADIYA,IND,721
77,Jamnagar Rural,MARAKANA JAYESH HARJIBHAI,NCP,681
77,Jamnagar Rural,SUMBHANIYA JAVIDBHAI AHEMADBHAI,IND,639
77,Jamnagar Rural,JADEJA ASHOKSINH VAJESANG,LGP,369
77,Jamnagar Rural,KHOD ABDULKARIMBHAI NURMAMADBHAI,IND,358
77,Jamnagar Rural,LOKHIL MANUBHAI RANABHAI AHIR,IND,332
77,Jamnagar Rural,PARESHKUMAR BHANUBHAI BHANDERI,AAP,327
77,Jamnagar Rural,KHARA DEVJIBHAI ALABHAI,IND,319
77,Jamnagar Rural,HARANIA OTAMCHAND RAISHI,SHI,287
77,Jamnagar Rural,KADRI ABDULKADAR GULAM,IND,280
77,Jamnagar Rural,KHAFI MAMADBHAI JUMABHAI,IND,275
77,Jamnagar Rural,SATAVARA DAYALBHAI AMBABHAI (DHARVIYA),IND,267
77,Jamnagar Rural,SACHDA AKHATAR AADAM,IND,218
77,Jamnagar Rural,BAMBHAVA VEJA DANA,,218
77,Jamnagar Rural,BHAMBHI DIPAK JIVABHAI,IND,213
77,Jamnagar Rural,GOSWAMI VINODGIRI RAMESHGIRI,,198
77,Jamnagar Rural,L.B.PRAJAPATI,AIHCP,190
77,Jamnagar Rural,PATARA GANI ISMAIL,IND,187
77,Jamnagar Rural,MANDAVIYA VITTHAL NANJIBHAI,IND,176
77,Jamnagar Rural,KAKAL NURMAMAD MUSABHAI,IND,173
77,Jamnagar Rural,PARMAR BHURALAL MEGHJIBHAI,IND,164
77,Jamnagar Rural,MALEK ABEDABEN HUSHENBHAI,IND,110
77,Jamnagar Rural,None of the Above,NOTA,1523
78,Jamnagar North,JADEJA DHARMENDRASINH  MERUBHA (HAKUBHA),BJP,84327
78,Jamnagar North,AHIR JIVANBHAI KARUBHAI KUMBHARVADIYA,INC,43364
78,Jamnagar North,GUJARATISURYA KAMLESHBHAI LAXMANBHAI,IND,4047
78,Jamnagar North,GOTAM ALABHAI VAGHELA,BSP,1957
78,Jamnagar North,JOGAL ARJAN,IND,1568
78,Jamnagar North,JAFARBHAI JUSABBHAI DODEPAUTRA,NCP,831
78,Jamnagar North,PARMAR JAGDISHBHAI DEVSIBHAI,IND,729
78,Jamnagar North,PARMAR DEVJI,IND,666
78,Jamnagar North,CHAUHAN HAMIDABEN,IND,625
78,Jamnagar North,KHAFI ARIF JUMABHAI,IND,437
78,Jamnagar North,KURESHI MAHAMADSIDIK HASAMBHAI,IND,354
78,Jamnagar North,JADAV DINESH DEVSIBHAI,IND,284
78,Jamnagar North,CHAVDA JUNAS MAMAD,IND,271
78,Jamnagar North,VAGHELA KANJI JETHABHAI (K. J. VAGHELA),IND,258
78,Jamnagar North,RAYJADA SIRAJBHAI DOSTMAMADBHAI,IND,249
78,Jamnagar North,AHIR CHAVDA DIPAK DEVATBHAI,SHI,245
78,Jamnagar North,PARMAR DINESH BHARATBHAI,IND,200
78,Jamnagar North,BHAMBHI ASHOK KARABHAI,IND,184
78,Jamnagar North,ARTHIYA ASHOKBHAI,AIHCP,183
78,Jamnagar North,SANGHANI CHANDRESH,IND,165
78,Jamnagar North,KURESHI HANIF ABDULKARIM,IND,156
78,Jamnagar North,MAKWANA RAMESH AMARABHAI,IND,155
78,Jamnagar North,AMRONIYA INUS MAMAD,IND,138
78,Jamnagar North,SAMEJA MAMAD KASAMBHAI,BRVP,123
78,Jamnagar North,None of the Above,NOTA,1538
79,Jamnagar South,RANCHHODBHAI CHANABHAI FALDU (R.C.FALDU),BJP,71718
79,Jamnagar South,ASHOK LAL,INC,55369
79,Jamnagar South,ASHVINBHAI NATHABHAI CHAVDA,BSP,1627
79,Jamnagar South,KHAFI BODUBHAI ISMAIL,,489
79,Jamnagar South,BRIJESH VIJAYBHAI NANDA (MUNNABHAI),SHI,415
79,Jamnagar South,ZALA JAYDIP SUBHASHBHAI,IND,360
79,Jamnagar South,PARMAR DEVJI JETHABHAI,IND,336
79,Jamnagar South,KU. JAGRUTIBEN NAUTAMLAL VYAS (ADVOCATE),AIHCP,276
79,Jamnagar South,CHANDRA HEMLATABEN JAVAHARBHAI,IND,145
79,Jamnagar South,JAYDEVSINH JILUBHA CHAUHAN,IND,142
79,Jamnagar South,None of the Above,NOTA,2326
80,Jamjodhpur,KALARIYA CHIRAGBHAI RAMESHBHAI,INC,64212
80,Jamjodhpur,CHIMANBHAI DHARAMSHIBHAI SAPARIYA,BJP,61694
80,Jamjodhpur,HAMIRANI SALIMBHAI HUSHENBHAI,IND,1355
80,Jamjodhpur,PRAVINBHAI VALLABHBHAI NARIYA,BSP,1160
80,Jamjodhpur,DANGAR RAMESHBHAI VARVABHAI,IND,1035
80,Jamjodhpur,RABADIYA MOHANLAL HIRJIBHAI,SP,937
80,Jamjodhpur,SAFIYA MAMADBHAI HAJIBHAI,IND,463
80,Jamjodhpur,KARSHANBHAI LAKHABHAI HARALAJANI,IND,422
80,Jamjodhpur,CHUDASAMA GAMBHIRSINH JILUBHA,IND,372
80,Jamjodhpur,SHIDA ABU UMAR,IND,256
80,Jamjodhpur,LADANI CHANDRIKABEN DILIPBHAI,IND,193
80,Jamjodhpur,JADEJA VIJAYSINH ANOPSINH,IND,153
80,Jamjodhpur,None of the Above,NOTA,3214
81,Khambhalia,AHIR VIKRAMBHAI ARJANBHAI MADAM,INC,79779
81,Khambhalia,KALUBHAI NARANBHAI CHAVDA,BJP,68733
81,Khambhalia,NAGASH KARSHANBHAI JESHABHAI,IND,2513
81,Khambhalia,PARMAR GIRISHBHAI MULJIBHAI,IND,1433
81,Khambhalia,GAJJAN ABBAS UMAR,NCP,882
81,Khambhalia,DALIT CHAVDA ASHOK NATHABHAI,IND,843
81,Khambhalia,PARMAR JAMANBHAI KESHABHAI,IND,719
81,Khambhalia,VAGHELA KIRITSINH KESHUBHA,AIHCP,584
81,Khambhalia,KETANBHAI SAVJIBHAI PARMAR,AAP,449
81,Khambhalia,PIPROTAR DILIP NAGABHAI,,387
81,Khambhalia,SUMBHANIYA ISMAIL OSMAN,IND,335
81,Khambhalia,POSTARIYA MALDE NATHUBHAI,SHI,308
81,Khambhalia,JOKHIYA ANVARBHAI UMARBHAI,IND,299
81,Khambhalia,GANDHAR HANIFBHAI HARUNBHAI,IND,284
81,Khambhalia,SUMBHANIYA SULTAN VAHAB,IND,253
81,Khambhalia,JUNEJA RAJAK BAUDINBHAI,IND,201
81,Khambhalia,CHOPDA RENUKABEN NARENDRABHAI,IND,189
81,Khambhalia,JADEJA RAJENDRASINH JILUBHA,IND,179
81,Khambhalia,JASHRAYA JAVED HUSENBHAI,IND,138
81,Khambhalia,JADEJA DILIPSINH PRATAPSINH,IND,136
81,Khambhalia,None of the Above,NOTA,962
82,Dwarka,PABUBHA VIRAMBHA MANEK,BJP,65119
82,Dwarka,AHIR MERAMAN MARKHI,INC,58176
82,Dwarka,MADAM RANMALBHAI LAKHUBHAI,NCP,2428
82,Dwarka,CHETARIYA RAMBHAI KARSHANBHAI,BSP,1651
82,Dwarka,ASHOKBHAI JIVABHAI VAGHELA,IND,1515
82,Dwarka,KANJARIYA ARJAN KESHA,IND,1194
82,Dwarka,BHAGAVANJIBHAI HEMRAJBHAI THOBHANI,IND,932
82,Dwarka,MAKAVANA SHAILESHBHAI LAKHABHAI,IND,558
82,Dwarka,BOLIM HAJIBHAI ABHARAMBHAI,IND,314
82,Dwarka,BOLIM MAMAD KASAMBHAI,IND,284
82,Dwarka,RANMALBHAI ARJANBHAI GODHAM,SHI,260
82,Dwarka,CHETARIYA VAJSHIBHAI KANABHAI,IND,206
82,Dwarka,SONAGARA CHANDUBHAI BHIKHABHAI,AIHCP,182
82,Dwarka,None of the Above,NOTA,2629
83,Porbandar,BABUBHAI BHIMABHAI BOKHIRIYA,BJP,72430
83,Porbandar,ARJUNBHAI DEVABHAI MODHVADIYA,INC,70575
83,Porbandar,AANANDBHAI HAJABHAI MARU,BSP,4337
83,Porbandar,MODHVADIYA ARJANBHAI VIRAMBHAI,IND,836
83,Porbandar,ODEDARA GANGABHAI MALDEBHAI,,656
83,Porbandar,SUNIL MODHA,IND,495
83,Porbandar,BOKHIRIYA VASTABHAI ARJANBHAI,IND,330
83,Porbandar,DASA RAMA LAKHMANBHAI,AIHCP,287
83,Porbandar,BHADRECHA PINTUBHAI RAMJI,IND,272
83,Porbandar,RAJESH GAURISHANKAR PANDYA,SHI,209
83,Porbandar,UNADKAT PRAKASHBHAI VALLABHDAS,IND,154
83,Porbandar,None of the Above,NOTA,3433
84,Kutiyana,JADEJA KANDHALBHAI SARMANBHAI,NCP,59406
84,Kutiyana,ODEDRA LAKHAMANBHAI BHIMABHAI,BJP,35697
84,Kutiyana,MODEDRA VEJABHAI LILABHAI,INC,11670
84,Kutiyana,VRAJLAL PABABHAI SADIYA,BSP,3169
84,Kutiyana,SHAMLA RAMABHAI GOGANBHAI,IND,1913
84,Kutiyana,VAGHELA LALJIBHAI SOMABHAI,IND,884
84,Kutiyana,KHUNTI KANABHAI JAKHRABHAI,IND,453
84,Kutiyana,RATHOD CHANDULAL MOHANBHAI,IND,418
84,Kutiyana,BHATT NITINBHAI VRAJLAL,IND,245
84,Kutiyana,ODEDARA BALUBHAI RAMABHAI,IND,201
84,Kutiyana,JOSHI HARISH LILADHAR,IND,199
84,Kutiyana,KADEGIYA GANGABHAI KANABHAI,IND,165
84,Kutiyana,None of the Above,NOTA,3475
85,Manavadar,CHAVDA JAWAHARBHAI PETHALJIBHAI,INC,88570
85,Manavadar,NITINKUMAR (TINUBHAI) VALJIBHAI FADADU,BJP,58807
85,Manavadar,CHANDANI YUNUSBHAI ADREMANBHAI,BSP,1549
85,Manavadar,SODHA HUSHENABEN HUSHENBHAI,IND,935
85,Manavadar,VANAVI HITENDRABHAI DEVJIBHAI,IND,612
85,Manavadar,GADHIYA SHARDABEN RAVAJIBHAI,,575
85,Manavadar,MADHUKANT KANJI GAJERA,RDP,351
85,Manavadar,TANK AMRUTLAL NARAN,IND,315
85,Manavadar,JIVANI RAJUBHAI DAYALAL,,282
85,Manavadar,None of the Above,NOTA,2326
86,Junagadh,JOSHI BHIKHABHAI GALABHAI,INC,76850
86,Junagadh,MASHRU MAHENDRABHAI LILADHARBHAI,BJP,70766
86,Junagadh,CHOVATIYA DHANAJIBHAI JASMATBHAI,BSP,1194
86,Junagadh,HARESHKUMAR MANUBHAI SARDHARA,IND,1052
86,Junagadh,CHAVADA DHARMENDRABHAI  GOKALBHAI,PPS,697
86,Junagadh,VASOYA RAMESHBHAI GOKALBHAI,IND,514
86,Junagadh,NOYADA ABUBHAI TARMAMDBHAI,IND,302
86,Junagadh,VAGHERA KIRIT NANJIBHAI,BMP,299
86,Junagadh,RANINGA BHARAT PRAGAJIBHAI,AIHCP,251
86,Junagadh,DHIVARE DAXABEN SUBHASHBHAI,,238
86,Junagadh,JIGNESHBHAI BABUBHAI RAKHOLIYA,,236
86,Junagadh,DALASANIYA BHARATBHAI MULJIBHAI,IND,223
86,Junagadh,PATHAR SANJAYBHAI VALLABHBHAI,,177
86,Junagadh,INDRAJITSINH SURENDRASINH RATHOD,IND,157
86,Junagadh,None of the Above,NOTA,1980
87,Visavadar,RIBADIYA HARSHADKUMAR MADHAVAJIBHAI,INC,81882
87,Visavadar,PATEL KIRIT BALUBHAI,BJP,58781
87,Visavadar,JAGUBHAI RANINGBHAI VANK,BSP,2588
87,Visavadar,HARUNBHAI HUSENBHAI SUMARA,IND,1093
87,Visavadar,BLOCH RAHIMBHAI ALIBHAI,INCP,966
87,Visavadar,MAKWANA DHARMENDRA VAJUBHAI,IND,885
87,Visavadar,RAMOLIYA BHUPATBHAI BHIKHABHAI,,632
87,Visavadar,AGAVAN SADIK KARIM,IND,408
87,Visavadar,RUPAPARA PANKAJ RAMESHBHAI,RDP,360
87,Visavadar,HARESHBHAI KARAMSHIBHAI DOBARIA,AIHCP,356
87,Visavadar,None of the Above,NOTA,1758
88,Keshod,DEVABHAI PUNJABHAI MALAM,BJP,71425
88,Keshod,JAYESHKUMAR VALJIBHAI LADANI,INC,60619
88,Keshod,KHIMANANDBHAI GOVINDBHAI JARER,NCP,1155
88,Keshod,SHAILESHKUMAR NAUTTAMLAL PANDYA,IND,859
88,Keshod,JADAVBHAI BACHUBHAI CHUDASAMA,GHCP,774
88,Keshod,LALITKUMAR LALJIBHAI DEDANIA,IND,759
88,Keshod,DHARMESHBHAI KIRTIBHAI PARMAR,BMP,412
88,Keshod,MAHESHBHAI DEVSHIBHAI MAKWANA,IND,409
88,Keshod,PRAVINBHAI BALUBHAI VANPARIYA,IND,317
88,Keshod,ASHOK  PALA,IND,209
88,Keshod,KAPIL RAMESHCHANDRA DAVE,IND,192
88,Keshod,NATHABHAI VASHRAMBHAI RATHOD,AIHCP,163
88,Keshod,None of the Above,NOTA,1484
89,Mangrol,VAJA BABUBHAI KALABHAI,INC,71654
89,Mangrol,KARGATIYA BHAGVANJIBHAI LAKHABHAI,BJP,57740
89,Mangrol,CHANDEGARA SANJAYKUMAR KANTIBHAI,IND,1938
89,Mangrol,SATBHAYA ASHWINLAL KANTILAL,IND,1238
89,Mangrol,DAL IKBALBHAI HASANBHAI,IND,625
89,Mangrol,None of the Above,NOTA,1847
90,Somnath,CHUDASAMA VIMALBHAI KANABHAI,INC,94914
90,Somnath,JASHABHAI BHANABHAI BARAD,BJP,74464
90,Somnath,SHAHMADAR HANIFSHA REMANSHA,BSP,1612
90,Somnath,BHADARKA HASAN KASAM,IND,1504
90,Somnath,DHEKA MAHMADFARUK HARUNBHAI,IND,447
90,Somnath,CHANDAPA KISHAN HAJABHAI,IND,340
90,Somnath,TANK YUSUFBHAI REMAN,IND,238
90,Somnath,JUNGI PRATAPBHAI CHUNILAL,IND,227
90,Somnath,IMRAN NURMAHMAD SIMARI,IND,216
90,Somnath,CHANCHIYA GAFARBHAI ALIBHAI,IND,132
90,Somnath,CHAUHAN RAFIK HUSEN,IND,126
90,Somnath,OZA RAHULBHAI MANSUKHLAL,IND,110
90,Somnath,GOHEL MULJIBHAI NARANBHAI,IND,107
90,Somnath,GOHEL HARUN ALI,IND,84
90,Somnath,None of the Above,NOTA,3856
91,TALALA,AHIR  BHAGABHAI DHANABHAI BARAD,INC,85897
91,TALALA,PARMAR GOVINDBHAI VARJANGBHAI,BJP,54167
91,TALALA,THUMAR VRUJLAL KHIMABHAI,BSP,2171
91,TALALA,DAKI JAYSUKHLAL JADAVBHAI,IND,1105
91,TALALA,PARMAR  RAMJIBHAI MANANDBHAI,IND,842
91,TALALA,BHARATHI ASHOKKUMAR REVUBHAI,IND,632
91,TALALA,None of the Above,NOTA,1227
92,Kodinar,MOHANLAL MALABHAI VALA,INC,72408
92,Kodinar,VADHER RAMBHAI MEPABHAI,BJP,57873
92,Kodinar,VINODBHAI KHIMABHAI SOLANKI,BMP,1780
92,Kodinar,VALA LALITKUMAR MADHUBHAI,NCP,1211
92,Kodinar,VADHEL MALABHAI TEJABHAI,IND,1176
92,Kodinar,VADHEL JAGDISHBHAI NATHABHAI,AIHCP,632
92,Kodinar,None of the Above,NOTA,2385
93,Una,VANSH PUNJABHAI BHIMABHAI,INC,72775
93,Una,HARIBHAI BOGHABHAI SOLANKI,BJP,67847
93,Una,PARMAR JENTIBHAI KANABHAI,BSP,2486
93,Una,HARSHADBHAI CHHAGANBHAI BAMBHANIYA,IND,1575
93,Una,BARIA BABUBHAI BHIMABHAI,IND,1191
93,Una,JESING SHAMJI RATHOD,,968
93,Una,SHANTILAL DANABHAI KIDECHA,GHCP,719
93,Una,RATHOD DAYABHAI LAKHABHAI,BMP,457
93,Una,None of the Above,NOTA,1861
94,Dhari,J V  KAKADIYA,INC,66644
94,Dhari,DILIP   SANGHANI,BJP,51308
94,Dhari,KHATARIYA HAMIRBHAI LAKHABHAI,IND,1942
94,Dhari,SURESHBHAI DHIRUBHAI  RAMANI,IND,1216
94,Dhari,KOLADIYA DHARMENDRABHAI KALUBHAI,AIHCP,890
94,Dhari,PARMAR JAYSUKHBHAI MOHANBHAI,IND,454
94,Dhari,KATIYA RAVJIBHAI KHIMJIBHAI,IND,436
94,Dhari,VALA JASHUBHAI NANKABHAI,IND,381
94,Dhari,CHIRAGKUMAR SURESHBHAI PARMAR,IND,282
94,Dhari,VALA JAYDIPBHAI BAVKUBHAI,SHI,270
94,Dhari,IMRANBHAI VALIBHAI PARMAR,IND,189
94,Dhari,None of the Above,NOTA,2931
95,Amreli,PARESH DHANANI,INC,87032
95,Amreli,BAVKUBHAI UNDHAD,BJP,75003
95,Amreli,SHUKLA BHARGAVKUMAR,IND,1483
