AC_NO,AC_NAME,NAME,PARTY,VOTES
209,Bilhaur,RAM AVATAR,LD,613
209,Bilhaur,None of the Above,NOTA,1965
210,Bithoor,ABHIJEET SINGH SANGA,BJP,113289
210,Bithoor,MUNINDRA SHUKLA,SP,54302
210,Bithoor,RAM PRAKASH KUSHWAHA,BSP,53586
210,Bithoor,PUNEET KUMAR,BSCP,1337
210,Bithoor,KARAN SINGH,RLD,1270
210,Bithoor,VISHAL,IND,1180
210,Bithoor,RAVINDRA KUMAR,IND,683
210,Bithoor,NEERAJ KUMAR,IND,609
210,Bithoor,SHAILENDRA,IND,607
210,Bithoor,PUSHPA,JHJBP,520
210,Bithoor,PAWAN KUMAR SINGH,IND,374
210,Bithoor,SURENDRA RAJPOOT,SHI,366
210,Bithoor,SHAILENDRI KUSHWAHA,JAM,312
210,Bithoor,SHASHI DEVI,VPI,209
210,Bithoor,None of the Above,NOTA,1900
211,Kalyanpur,NILIMA KATIYAR,BJP,86620
211,Kalyanpur,SATISH KUMAR NIGAM,SP,63278
211,Kalyanpur,DEEPU KUMAR,BSP,25706
211,Kalyanpur,SHRI KULDEEP SINGH CHAUHAN,SHI,367
211,Kalyanpur,SHRIMATI VIJAY LAXMI,BHIP,337
211,Kalyanpur,DHEERAJ KU GUPTA,IND,253
211,Kalyanpur,RAM PRATAP,PBI,168
211,Kalyanpur,SHRI DEEPAK,AABP,131
211,Kalyanpur,SHRI DHARMDEV,SUCI,131
211,Kalyanpur,None of the Above,NOTA,921
212,Govindnagar,SATYA DEV PACHAURI,BJP,112029
212,Govindnagar,AMBUJ SHIKLA,INC,40520
212,Govindnagar,NIRMAL TIWARI,BSP,28795
212,Govindnagar,VIRENDRA KUMAR SARVARIA,BMP,998
212,Govindnagar,SHAIL MISHRA,BSCP,900
212,Govindnagar,RAJU PAL,RLD,769
212,Govindnagar,None of the Above,NOTA,1247
213,Sishamau,HAZI IRFAN SOLANKI,SP,73030
213,Sishamau,SURESH AWASTHI,BJP,67204
213,Sishamau,NAND LAL KORI,BSP,11949
213,Sishamau,ANKIT SRIVASTAVA,BKS,411
213,Sishamau,MANMOHAN MISHRA,IND,229
213,Sishamau,HIRA LAL SINGH JAYSWAL,UPRP,227
213,Sishamau,KISHAN LAL BALMIKI,BHIP,152
213,Sishamau,SANJAY KUMAR ALIAS SANJAY CHAK,BP,120
213,Sishamau,LADDAN,RUC,109
213,Sishamau,None of the Above,NOTA,791
214,Arya Nagar,AMITABH BAJPAI,SP,70993
214,Arya Nagar,SALIL VISHNOI,BJP,65270
214,Arya Nagar,A HASIV,BSP,6061
214,Arya Nagar,PRAMOD KUMAR JAISWAL,INC,1596
214,Arya Nagar,RABIULLAH,AIMIM,1557
214,Arya Nagar,KISHAN LAL,BMP,497
214,Arya Nagar,TRILOKI NATH,IND,293
214,Arya Nagar,SUNDER KASHYAP,IND,259
214,Arya Nagar,CHAMAN KUMAR,IND,258
214,Arya Nagar,None of the Above,NOTA,681
215,KIDWAI NAGAR,MAHESH CHANDRA,BJP,111407
215,KIDWAI NAGAR,AJAY KAPOOR,INC,77424
215,KIDWAI NAGAR,SANDEEP KUMAR,BSP,13273
215,KIDWAI NAGAR,RAM KARAN,BSCP,610
215,KIDWAI NAGAR,SUSHIL KUMAR VERMA,IND,424
215,KIDWAI NAGAR,VINOD KUMAR,BMP,326
215,KIDWAI NAGAR,PRATIMA CHAK,DSKP,243
215,KIDWAI NAGAR,SITARAM SHUKLA,IND,171
215,KIDWAI NAGAR,SURJEET SINGH,VPI,139
215,KIDWAI NAGAR,None of the Above,NOTA,1117
216,Kanpur Cantt.,SOHIL AKHTAR ANSARI,INC,81169
216,Kanpur Cantt.,RAGHUNANDAN SINGH BHADAURIA,BJP,71805
216,Kanpur Cantt.,NASEEM AHMAD,BSP,14079
216,Kanpur Cantt.,MOHD. HASSAN ROOMI,SP,5954
216,Kanpur Cantt.,RANJIT SINGH SANGAR,SHI,422
216,Kanpur Cantt.,MANOJ KUMAR,NCP,393
216,Kanpur Cantt.,DHARMENDRA SINGH,RLD,307
216,Kanpur Cantt.,SUDHA GUPTA,BSCP,293
216,Kanpur Cantt.,MOHD SHAHABUDDIN,RUC,274
216,Kanpur Cantt.,MOHIT,SSP,229
216,Kanpur Cantt.,SANTOSH KUMAR KUSHAWAHA,IND,221
216,Kanpur Cantt.,DANISH ALI,NPPS,215
216,Kanpur Cantt.,MOHD. FIROJ,SJPCS,148
216,Kanpur Cantt.,GAURAV KUMAR MISHRA,SRSP,140
216,Kanpur Cantt.,DINESH KUMAR GUPTA,RVLP,84
216,Kanpur Cantt.,None of the Above,NOTA,729
217,Maharajpur,SATISH MAHANA,BJP,132394
217,Maharajpur,MANOJ KUMAR SHUKLA,BSP,40568
217,Maharajpur,ARUNA TOMAR,SP,38752
217,Maharajpur,RAJARAM PAL,INC,18697
217,Maharajpur,AWADHESH,BSCP,1374
217,Maharajpur,PRAVEEN KUMAR,IND,717
217,Maharajpur,VISHVA NATH YADAV,NCP,599
217,Maharajpur,DHARMENDRA TIWARI,RLD,530
217,Maharajpur,ANITA DEVI,IND,526
217,Maharajpur,SUDHIR KANT,BMP,431
217,Maharajpur,BALWAN SINGH,IND,404
217,Maharajpur,PRADHUMN,IND,380
217,Maharajpur,None of the Above,NOTA,1359
218,Ghatampur ,KAMAL RANI,BJP,92776
218,Ghatampur ,SAROJ KUREEL,BSP,47598
218,Ghatampur ,NANDRAM SONKER,INC,40465
218,Ghatampur ,RAJENDRA,NISHAD,2813
218,Ghatampur ,RAMJEEVAN,BSCP,2016
218,Ghatampur ,BABURAM,JAM,1609
218,Ghatampur ,SHRAWAN KUMAR,IND,910
218,Ghatampur ,VIJAY GAUTAM,OP,872
218,Ghatampur ,None of the Above,NOTA,2160
219,Madhaugarh,MOOLCHANDRA SINGH,BJP,108737
219,Madhaugarh,GIRISH KUMAR,BSP,62752
219,Madhaugarh,VINOD CHATURVEDI,INC,46915
219,Madhaugarh,RAVINDRA SINGH,MHD,22022
219,Madhaugarh,PRAHALAD SINGH,RLD,1466
219,Madhaugarh,REKHA JATAV,IND,1357
219,Madhaugarh,GOPAL SWAROOP,KMBS,1138
219,Madhaugarh,SHAKUNTLA DEVI,SSP,1116
219,Madhaugarh,SHIVENDRA SINGH,IND,1092
219,Madhaugarh,RAMKUMAR SHAKYAWAR,SJRP,1057
219,Madhaugarh,RAMJEE,JAP,901
219,Madhaugarh,PARASHURAM,IND,785
219,Madhaugarh,VISHNU KUMAR CHATURVEDI,RJSP,701
219,Madhaugarh,None of the Above,NOTA,2582
220,Kalpi,KU. NARENDRA PAL SINGH,BJP,105988
220,Kalpi,CHHOTE SINGH,BSP,54504
220,Kalpi,UMAKANTI,INC,53160
220,Kalpi,BALGOVIND,IND,6468
220,Kalpi,RAHUL SHARMA,RLD,1883
220,Kalpi,RAJA RUDRAVAN SINGH,SSP,1265
220,Kalpi,NITESH KUMAR,JAPL,1073
220,Kalpi,JASRAM SINGH,IND,1022
220,Kalpi,SHIV VEER SINGH,CPIML,809
220,Kalpi,ANJANI,SJRP,803
220,Kalpi,None of the Above,NOTA,2356
221,Orai ,GAURI SHANKAR,BJP,140485
221,Orai ,MAHENDRA SINGH,SP,61606
221,Orai ,VIJAY CHAUDHARI,BSP,57541
221,Orai ,SHYAM KUMAR,BSCP,1051
221,Orai ,KAILASH,RVLP,940
221,Orai ,DWARIKA PRASAD,SJRP,678
221,Orai ,SUKHRAM SINGHH,BMP,672
221,Orai ,None of the Above,NOTA,2169
222,Babina,"RAJEEV SINGH ""PARICHHA""",BJP,96713
222,Babina,YASHPAL SINGH YADAV,SP,79876
222,Babina,KRISHNA PAL SINGH RAJPOOT,BSP,42614
222,Babina,KALICHARAN KUSHWAHA,JAM,3282
222,Babina,OMVEER SINGH KUSHWAH,RLD,1052
222,Babina,ROHINDRA KUMAR,IND,1038
222,Babina,HARIOM,IND,979
222,Babina,DHANI RAM,IND,742
222,Babina,KIRAN DEVI,SHI,482
222,Babina,PAVAN YADAV,SSP,440
222,Babina,OM PRAKASH AHIRWAR,IND,372
222,Babina,RAM SEVAK SHARMA BRAHMCHARI,RSRJP,303
222,Babina,LALARAM VERMA,SJRP,287
222,Babina,None of the Above,NOTA,1982
223,Jhansi Nagar,RAVI SHARMA,BJP,117873
223,Jhansi Nagar,SITA RAM KUSHWAHA,BSP,62095
223,Jhansi Nagar,RAHUL RAI,INC,51242
223,Jhansi Nagar,RAKESH KUMAR SEN,PSP,1965
223,Jhansi Nagar,LAXMAN SINGH,CPI,1249
223,Jhansi Nagar,UMESH YADAV,RLD,968
223,Jhansi Nagar,ARVIND KUMAR VERMA,SJRP,932
223,Jhansi Nagar,RAM KISHAN RAIKWAR,IND,769
223,Jhansi Nagar,SANJEEV KUMAR SINGH,IND,715
223,Jhansi Nagar,KUNWAR SATYENDRA PAL SINGH,BUKD,672
223,Jhansi Nagar,MOHAMMAD IMRAN KHAN,IND,499
223,Jhansi Nagar,JITENDRA BHADAURIYA,IND,469
223,Jhansi Nagar,NEETA TIWARI,IND,421
223,Jhansi Nagar,ER. RAMNATH SAHU,LD,393
223,Jhansi Nagar,SHANKARLAL KUSHWAHA,SHI,279
223,Jhansi Nagar,SUNIL PRAJAPATI,IND,247
223,Jhansi Nagar,ARUN KUMAR SAHU,JAM,222
223,Jhansi Nagar,PT. KRISHNA GOPAL DWIVEDI,HJC,183
223,Jhansi Nagar,None of the Above,NOTA,953
224,Mauranipur ,BIHARILAL ARYA,BJP,98905
224,Mauranipur ,DR.RASHMI ARYA,SP,81934
224,Mauranipur ,PRAGEELAL AHIRWAR,BSP,77919
224,Mauranipur ,ANIL SHRIVAS,SHI,1416
224,Mauranipur ,DRAGPAL AHIRWAR,IND,1229
224,Mauranipur ,JAI PRAKASH (ANAND),JAM,1070
224,Mauranipur ,TULARAM AHIRWAR,IND,958
224,Mauranipur ,MANOHAR,BSCP,695
224,Mauranipur ,SMT. BRIJKUNWAR,BMP,638
224,Mauranipur ,BRIJLAL BIJRAUNIYA,SJRP,483
224,Mauranipur ,None of the Above,NOTA,3536
225,Garautha,JAWAHAR LAL RAJPOOT,BJP,93378
225,Garautha,DEEP NARAYAN SINGH (DEEPAK YADAV),SP,77547
225,Garautha,DR. ARUN KUMAR MISHRA,BSP,48387
225,Garautha,RAJENDRA PAL,JAM,1197
225,Garautha,GULAB SINGH,RLD,1061
225,Garautha,AMAR SINGH (FAUJI),VKP,926
225,Garautha,RAMGOPAL,IND,831
225,Garautha,MADHUPAL SINGH,IND,789
225,Garautha,SUSHANTI YADAV,IND,691
225,Garautha,GYADEEN,IND,522
225,Garautha,BALARAM VERMA,SJRP,492
225,Garautha,ATMARAM,BSCP,321
225,Garautha,None of the Above,NOTA,2645
226,Lalitpur,RAMRATAN KUSHWAHA,BJP,156942
226,Lalitpur,JYOTI SINGH,SP,88687
226,Lalitpur,SANTOSH KUSHWAHA,BSP,55549
226,Lalitpur,PARVAT LAL AHIRWAR,CPI,3479
226,Lalitpur,PRADEEP KUMAR GUPTA,IND,1602
226,Lalitpur,GANESHRAM RAJAK,IND,1556
226,Lalitpur,SACHENDRA,IND,1305
226,Lalitpur,OMPRAKASH,BMP,1186
226,Lalitpur,KAMALESH KUMAR,IND,1027
226,Lalitpur,KRANTI,RKMP,947
226,Lalitpur,RAJENDRA KUMAR KUSHWAH,JAP,711
226,Lalitpur,None of the Above,NOTA,4859
227,Mehroni ,MANOHAR LAL,BJP,159291
227,Mehroni ,FERAN LAL,BSP,59727
227,Mehroni ,BRIJ LAL KHABRI,INC,43171
227,Mehroni ,RAMESH KHATIK,SP,27031
227,Mehroni ,ARADHANA,CPI,4603
227,Mehroni ,SUKH DAYAL,IND,1939
227,Mehroni ,RAM LAL,IND,1868
227,Mehroni ,MANOJ KUMAR,IND,1492
227,Mehroni ,DASHRATH,RSRJP,1217
227,Mehroni ,PRITAM LAL,IND,1057
227,Mehroni ,JITENDRA,IND,786
227,Mehroni ,KANHAIYA,IND,741
227,Mehroni ,RAKESH KUMAR,JAP,738
227,Mehroni ,None of the Above,NOTA,4092
228,Hamirpur,ASHOK KUMAR SINGH CHANDEL,BJP,110888
228,Hamirpur,DR. MANOJ KUMAR PRAJAPATI,SP,62233
228,Hamirpur,SANJEEV KUMAR URF SANJAY DIXIT,BSP,60543
228,Hamirpur,ANUDDIN (MAULANA KHAN),NISHAD,8513
228,Hamirpur,DHARMENDRA,BSCP,1931
228,Hamirpur,RAMAKANT,IND,1022
228,Hamirpur,LALLU PRASAD,IND,990
228,Hamirpur,OM PRAKASH,BMP,912
228,Hamirpur,MAHESHWARIDEEN,JAP,841
228,Hamirpur,JAMAL ALAM,VIP,748
228,Hamirpur,RAM MILAN,ADSP,629
228,Hamirpur,None of the Above,NOTA,3356
229,Rath ,MANISHA ANURAGI,BJP,147526
229,Rath ,GAYADEEN ANURAGI,INC,42883
229,Rath ,ANIL KUMAR AHIRWAR,BSP,38710
229,Rath ,AJIT KUMAR,JAP,3083
229,Rath ,GANGOTRI,IND,2334
229,Rath ,RAMESH CHANDRA VERMA,BMP,1674
229,Rath ,DEVI SINGH,RSSP,1206
229,Rath ,None of the Above,NOTA,4595
230,Mahoba,RAKESH KUMAR GOSWAMI,BJP,88291
230,Mahoba,SIDDH GOPAL SAHU,SP,56904
230,Mahoba,ARIMARDAN SINGH,BSP,41915
230,Mahoba,MUNNALAL DHURIYA,BSCP,1670
230,Mahoba,UTTAM SINGH,RLD,1577
230,Mahoba,PRAMOD KUMAR,JAP,1227
230,Mahoba,RAMSWAROOP,IND,844
230,Mahoba,SANJAY KUMAR,IND,843
230,Mahoba,RAKESH SINGH,IND,726
230,Mahoba,SAVITA SINGH,FJP,556
230,Mahoba,None of the Above,NOTA,2720
231,Charkhari,BRIJBHUSHAN RAJPOOT ALIAS GUDDU BHAIYA,BJP,98360
231,Charkhari,URMILA DEVI,SP,54346
231,Charkhari,JITENDRA KUMAR MISHRA,BSP,47408
231,Charkhari,HEMLATA KUSHWAHA,JAM,2178
231,Charkhari,SUSHEEL KUMAR,BSCP,2023
231,Charkhari,DILIP SINGH,RLD,1627
231,Charkhari,ARJUN SINGH,IND,1269
231,Charkhari,PREMCHANDRA,IND,1261
231,Charkhari,LAXMI PRASAD,IND,1061
231,Charkhari,RAMBHUVAN SINGH ALIAS PRABHAT,IND,754
231,Charkhari,KUNWAR LAL,IND,643
231,Charkhari,None of the Above,NOTA,2775
232,Tindwari,BRAJESH KUMAR PRAJAPATI,BJP,82197
232,Tindwari,JAGDISH PRASAD PRAJAPATI,BSP,44790
232,Tindwari,DALJEET SINGH,INC,42089
232,Tindwari,RAMKARAN SINGH BACHCHAN,LD,4688
232,Tindwari,SHYAM BABU,CPI,3304
232,Tindwari,YOGENDRA SINGH,IND,1035
232,Tindwari,SURESH KUMAR NISHAD,BMP,1034
232,Tindwari,SHIVVILAS SINGH,IND,1000
232,Tindwari,ACHCHHE LAL,JAP,823
232,Tindwari,BABITA DEVI,AMSP,537
232,Tindwari,DILEEP KUMAR,KYP,451
232,Tindwari,None of the Above,NOTA,2875
233,Baberu,CHANDRAPAL KUSHWAHA,BJP,76187
233,Baberu,KIRAN YADAV,BSP,53886
233,Baberu,BISHAMBHAR SINGH,SP,51693
233,Baberu,RAJBAHADUR,IND,2881
233,Baberu,HASEEB ALI,CPI,2788
233,Baberu,SHIV SHARAN,JAP,1941
233,Baberu,JAGROOP BHASKAR,AMSP,965
233,Baberu,None of the Above,NOTA,3559
234,Naraini ,RAJ KARAN KABIR,BJP,92412
234,Naraini ,BHARAT LAL DIWAKAR,INC,47405
234,Naraini ,GAYACHARAN DINKAR,BSP,44610
234,Naraini ,DAYA RAM,CPI,3344
234,Naraini ,MATA PRASAD,IND,2442
234,Naraini ,RAMESHCHANDRA KURIL,RLD,2407
234,Naraini ,RAMKRIPAL,IND,1899
234,Naraini ,BABOORAM VERMA,AMSP,1503
234,Naraini ,RAMCHARAN,IND,1083
234,Naraini ,RAJENDRA KUMAR,IND,972
234,Naraini ,RAM KHELAVAN,BMP,826
234,Naraini ,RAMKISHOR,IND,770
234,Naraini ,ARUN KUMAR,IND,673
234,Naraini ,None of the Above,NOTA,3655
235,Banda,PRAKASH DWIVEDI,BJP,83169
235,Banda,MADHUSUDAN KUSHWAHA,BSP,50341
235,Banda,VIVEK KUMAR SINGH,INC,32223
235,Banda,MOHD. ASLAM,IND,2736
235,Banda,SHYAM SUNDER SINGH,CPI,1953
235,Banda,VIMAL KRISHAN,SSP,1642
235,Banda,MOHD. IRFAN,IND,1399
235,Banda,RAM PRAKASH,JAP,1099
235,Banda,RAVINDRA NATH GUPTA,RLD,991
235,Banda,GULAB CHANDRA KUSHWAHA,BSCP,861
235,Banda,KAMTA PRASAD TRIVEDI,IND,673
235,Banda,RAM PRAVESH YADAV,CPIML,576
235,Banda,RAMAUTAR,BMP,530
235,Banda,GYANENDRA SRIVASTAVA,IND,515
235,Banda,SANJEEV GUPTA,IND,476
235,Banda,RAMESH KUMAR,SJRP,476
235,Banda,AMIT,SHI,434
235,Banda,RAMSHARAN,IND,339
235,Banda,RANJEET,LD,324
235,Banda,MOHD. TAUFIQUE,AMSP,300
235,Banda,RAVIKANT,JAM,298
235,Banda,None of the Above,NOTA,979
236,Chitrakoot,CHANDRIKA PRASAD UPADHYAY,BJP,90366
236,Chitrakoot,VEER SINGH,SP,63430
236,Chitrakoot,JAGDISH PRASAD GAUTAM,BSP,47780
236,Chitrakoot,AMIT YADAV,CPI,3378
236,Chitrakoot,UGRASEN,NISHAD,2679
236,Chitrakoot,CHHEDILAL,JAM,2543
236,Chitrakoot,CHANDRA KISHOR DWIVEDI,ABHM,1746
236,Chitrakoot,ASHISH SINGH,RLD,1237
236,Chitrakoot,SHIVA KANT SHASTRI,IND,1186
236,Chitrakoot,DURGESH,BMP,1147
236,Chitrakoot,SATYNARAYAN,IND,1136
236,Chitrakoot,CHANDAN SINGH,SJRP,1042
236,Chitrakoot,None of the Above,NOTA,3529
237,Manikpur,R.K. SINGH PATEL,BJP,84988
237,Manikpur,SAMPAT PAL,INC,40524
237,Manikpur,CHANDRABHAN SINGH PATEL,BSP,32498
237,Manikpur,DADDU PRASAD,BMP,9697
237,Manikpur,SUKHLAL NISHAD,NISHAD,5329
237,Manikpur,DINESH PRASAD,RLD,4611
237,Manikpur,AKHILESH KUMAR,RAJSP,2203
237,Manikpur,RAMDAYAL,IND,2102
237,Manikpur,SHEKH KHUDABAKHS,IND,1959
237,Manikpur,SATYADEV,IND,1848
237,Manikpur,HAJARI LAL,JAM,1618
237,Manikpur,ABHISHEK DWIVEDI,SWBP,1249
237,Manikpur,SARYU PRASAD KESHRVANI,SHI,1239
237,Manikpur,INDRAPAL,IND,940
237,Manikpur,None of the Above,NOTA,3752
238,Jahanabad,JAI KUMAR SINGH JAIKI,ADS,81438
238,Jahanabad,MADANGOPAL VERMA,SP,33832
238,Jahanabad,RAM NARAYAN NISHAD,BSP,32010
238,Jahanabad,ADITYA PANDEY,RLD,21812
238,Jahanabad,VIVEK KUMAR,BSCP,2117
238,Jahanabad,PREM NARAYAN,ABSJD,1519
238,Jahanabad,MANOJ KUMAR,JHJBP,1262
238,Jahanabad,GRISH CHANDRA,BSS,1230
238,Jahanabad,SHRIRAM,SD,856
238,Jahanabad,ANOOP SACHAN,JAP,853
238,Jahanabad,SHRINARAYAN,LD,783
238,Jahanabad,HARI PRASAD NISHAD,PMSP,756
238,Jahanabad,JAGDISHWAR,IND,726
238,Jahanabad,KRISHNA DUTT,FJP,579
238,Jahanabad,SHIVNARAYAN,BIRP,465
238,Jahanabad,None of the Above,NOTA,1262
239,Bindki,KARAN SINGH PATEL,BJP,97996
239,Bindki,RAMESHWAR DAYAL,SP,41618
239,Bindki,SUKHDEV PRASAD VERMA,BSP,32297
239,Bindki,ABHIMANYU SINGH,INC,2002
239,Bindki,AMARJEET SINGH JANSEWAK,LD,1745
239,Bindki,SHAHEEN HASAN,RLD,1561
239,Bindki,SEWALAL SONKAR,IND,1540
239,Bindki,ACHARYA SUBHASH CHANDRA TRIPATHI,ABSJD,1493
239,Bindki,RAMBABU,JHJBP,608
239,Bindki,RITA DEVI,BMP,542
239,Bindki,MUBARAK ALI,FJP,427
239,Bindki,None of the Above,NOTA,2142
240,Fatehpur   ,VIKRAM SINGH,BJP,89481
240,Fatehpur   ,CHANDRA PRAKASH LODHI,SP,57983
240,Fatehpur   ,SAMEER TRIVEDI,BSP,35548
240,Fatehpur   ,GAYA PRASAD,CPIM,2013
240,Fatehpur   ,SAURABH MISHRA,IND,1744
240,Fatehpur   ,VIKRAM SINGH LODHI,RLD,1614
240,Fatehpur   ,RAJ KUMAR LODHI,IND,909
240,Fatehpur   ,MO. ANWAR ALI,SRP,815
240,Fatehpur   ,RAMESH KUMAR GUPTA,PSP,677
240,Fatehpur   ,DURGA PRASAD GUPTA,IND,548
240,Fatehpur   ,GANGA PRASAD SINGH LODHI,IND,513
240,Fatehpur   ,BABU RAM,IND,480
240,Fatehpur   ,KAMLESH KUMARI,BSCP,456
240,Fatehpur   ,SURESH,BMP,426
240,Fatehpur   ,None of the Above,NOTA,1961
241,Ayah Shah,VIKAS GUPTA,BJP,81203
241,Ayah Shah,AYODHYA PRASAD,SP,29238
241,Ayah Shah,RAMBAHADUR,BSP,27365
241,Ayah Shah,ABBAS MEHNDI,PP,2159
241,Ayah Shah,DEV KUMAR,RLD,1708
241,Ayah Shah,SUKHRAJ,IND,1691
241,Ayah Shah,HEMLATA,IND,1526
241,Ayah Shah,BHOLA NATH,IND,953
241,Ayah Shah,B.L.RAI,IND,823
241,Ayah Shah,RAMRAJ,IND,788
241,Ayah Shah,KRISHNA PAL AWASTHI,IND,458
241,Ayah Shah,RAJ KUMAR,IND,448
241,Ayah Shah,HORALAL,BKRP,358
241,Ayah Shah,CHHOTELAL,PMSP,333
241,Ayah Shah,KRISHNA PAL,IND,283
241,Ayah Shah,None of the Above,NOTA,1600
242,Husainganj,RANVENDRA PRATAP SINGH URF DHUNNI BHAIYA,BJP,73595
242,Husainganj,USHA MAURYA,INC,55002
242,Husainganj,MO. ASIF,BSP,34415
242,Husainganj,RAKESH PRAJAPATI,CPI,3416
242,Husainganj,PAPPU SINGH,RLD,2291
242,Husainganj,RAJESH KUMAR SAHU (RAJU SAHU),IND,1275
242,Husainganj,ISRAR,IND,755
242,Husainganj,SHAMSHER SINGH,FJP,724
242,Husainganj,ASHIS,SHI,699
242,Husainganj,SHAMSHAD AHMAD,BSPK,647
242,Husainganj,KULDEEP URF KULDEEPAK SINGH PAL,ALD,484
242,Husainganj,None of the Above,NOTA,2361
243,Khaga,KRISHNA PASWAN,BJP,94954
243,Khaga,OM PRAKASH GIHAR,INC,38520
243,Khaga,SUNIL KUMAR,BSP,38359
243,Khaga,HEERA LAL,CPI,4293
243,Khaga,RAJESH RAO,RLD,2846
243,Khaga,ANIL KUMAR,BMP,1798
243,Khaga,None of the Above,NOTA,3801
244,Rampur Khas,ARADHANA MISHRA 'MONA',INC,81463
244,Rampur Khas,NAGESH PRATAP SINGH URF CHHOTE SARKAR,BJP,64397
244,Rampur Khas,ASHOK SINGH,BSP,7933
244,Rampur Khas,KAMARUDDIN,CPI,3472
244,Rampur Khas,SURENDRA SINGH,NCP,3055
244,Rampur Khas,GYANENDRA SINGH,SHI,1495
244,Rampur Khas,VANDNA GUPTA,MSP,1293
244,Rampur Khas,ARVIND KUMAR,RLD,1207
244,Rampur Khas,KAMTA PATEL,BMP,902
244,Rampur Khas,RAVINDRA KUMAR,LD,870
244,Rampur Khas,SURENDRA BAHADUR,BRBSVP,857
244,Rampur Khas,NAVEEN PRATAP SINGH,IND,645
244,Rampur Khas,NAGESH SINGH,SPOI,542
244,Rampur Khas,DURGESH KUMAR,PUPP,496
244,Rampur Khas,JAGRAM YADAV,ARP,433
244,Rampur Khas,None of the Above,NOTA,1595
245,Babaganj,VINOD KUMAR,IND,87778
245,Babaganj,PAWAN KUMAR,BJP,50618
245,Babaganj,DAYA RAM,BSP,17205
245,Babaganj,RAM SARAN,IND,3351
245,Babaganj,SANJAY KUMAR,BMP,2298
245,Babaganj,SITARAM,IND,1936
245,Babaganj,KUWAR BHARATI,IND,1403
245,Babaganj,None of the Above,NOTA,3386
246,Kunda,RAGHURAJ PRATAP SINGH,IND,136597
246,Kunda,JANKI SHARAN,BJP,32950
246,Kunda,PARVEZ AKHTAR,BSP,17261
246,Kunda,BHAGWANDEEN,IND,5514
246,Kunda,RAM KRIPAL,IND,2615
246,Kunda,JIYALAL,BMP,2109
246,Kunda,None of the Above,NOTA,3992
247,Vishwanathganj,RAKESH KUMAR VERMA ALIAS DR.R.K.VERMA,ADS,81899
247,Vishwanathganj,SANJAY PANDEY,INC,58541
247,Vishwanathganj,PREMANAND TRIPATHI,BSP,33878
247,Vishwanathganj,RAKESH KUMAR,IND,5830
247,Vishwanathganj,UPENDRA NARAYAN,CPI,2627
247,Vishwanathganj,SUSHIL KUMAR,RSJP,2053
247,Vishwanathganj,RAJENDRA KUMAR DUBEY,LGP,1632
247,Vishwanathganj,RAM LAKHAN CHATURVEDI,IND,1616
247,Vishwanathganj,ABDUL LATIF,VIP,1591
247,Vishwanathganj,NANDLAL YADAV,BMP,1238
247,Vishwanathganj,INDRAJEET,IND,1156
247,Vishwanathganj,ANIL KUMAR,IND,984
247,Vishwanathganj,RAKESH KUMAR,RLD,873
247,Vishwanathganj,RAJKUMAR,NCP,754
247,Vishwanathganj,None of the Above,NOTA,1951
248,Pratapgarh,SANGAM LAL GUPTA,ADS,80828
248,Pratapgarh,"NAGENDRA SINGH "" MUNNA YADAV""",SP,46274
248,Pratapgarh,ASHOK TRIPATHI,BSP,41750
248,Pratapgarh,SHIV RAM SHUKLA,IND,3426
248,Pratapgarh,PRAMOD KUMAR,IND,3174
248,Pratapgarh,VINOD KUMAR,LD,1429
248,Pratapgarh,SHRAWAN KUMAR,RSP,1233
248,Pratapgarh,YOGENDRA KUMAR,IND,1053
248,Pratapgarh,DHARMENDRA,RLD,989
248,Pratapgarh,ATMA PRAKASH,SHI,846
248,Pratapgarh,RAM DAYAL,BMP,834
248,Pratapgarh,PARITOSH KUMAR,IND,415
248,Pratapgarh,DEEPMALA SHRIVASTAV,PUPP,411
248,Pratapgarh,IDRAKAR MISHRA,IND,326
248,Pratapgarh,None of the Above,NOTA,2191
249,Patti,RAJENDRA PRATAP SINGH ALIAS MOTI,BJP,75011
249,Patti,RAM SINGH,SP,73538
249,Patti,KUNWAR SHAKTI SINGH,BSP,46427
249,Patti,VIJAY,NISHAD,3025
249,Patti,LALIT NARAYAN MISHRA,CPI,1846
249,Patti,CHANDRABALI YADAV,RLD,1088
249,Patti,YOGINI NIRMALA DEVI,IND,949
249,Patti,RAM SAMUJH MAURYA,SUCI,809
249,Patti,SUBHASH CHANDRA,IND,705
249,Patti,GUNAKAR PANDEY,LD,635
249,Patti,KANT LAL,AWSP,620
249,Patti,RAM LALE,RBCP,549
249,Patti,RAMSHIROMANI,BMP,477
249,Patti,None of the Above,NOTA,2244
250,Raniganj,ABHAY KUMAR ALIAS DHIRAJ OJHA,BJP,67031
250,Raniganj,SHAKEEL AHMAD KHAN,BSP,58022
250,Raniganj,PROF.SHIVAKANT OJHA,SP,37816
250,Raniganj,SHREENATH,NISHAD,2052
250,Raniganj,PRANANJANY,IND,1874
250,Raniganj,ANIL YADAV,SSP,1379
250,Raniganj,SHASHI BHUSAN,IND,1340
250,Raniganj,RAM SHIROMANI SHUKLA,RLD,1209
250,Raniganj,TRIBHUWAN,CPI,1008
250,Raniganj,DINESH PANDEY,IND,818
250,Raniganj,ASHOK KUMAR,IND,657
250,Raniganj,NARENDRA KUMAR,BMP,629
